split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
test,0,5,20,The graceful [wug],The graceful [wugs],-15.320653915405273,-15.883153915405273,-17.164840698242188,-16.164840698242188,-17.265085220336914,-16.577585220336914,
test,1,5,20,The graceful [wugs],The graceful [wug],-16.164840698242188,-17.164840698242188,-15.883153915405273,-15.320653915405273,-16.112363815307617,-15.487363815307617,
test,0,5,20,The round [wug],The round [wugs],-10.710718154907227,-14.585718154907227,-17.128713607788086,-14.441213607788086,-16.14777183532715,-14.397771835327148,
test,1,5,20,The round [wugs],The round [wug],-14.441213607788086,-17.128713607788086,-14.585718154907227,-10.710718154907227,-13.752984046936035,-11.502984046936035,
test,0,5,20,The bold [wug],The bold [wugs],-11.107430458068848,-15.294930458068848,-15.467361450195312,-13.592361450195312,-15.078665733337402,-13.891165733337402,
test,1,5,20,The bold [wugs],The bold [wug],-13.592361450195312,-15.467361450195312,-15.294930458068848,-11.107430458068848,-14.287971496582031,-11.225471496582031,
test,0,5,20,The restless [wug],The restless [wugs],-16.65705680847168,-19.12580680847168,-21.528423309326172,-16.965923309326172,-21.42291259765625,-17.82916259765625,
test,1,5,20,The restless [wugs],The restless [wug],-16.965923309326172,-21.528423309326172,-19.12580680847168,-16.65705680847168,-18.407726287841797,-16.657726287841797,
test,0,5,20,The bold [wug],The bold [wugs],-15.294930458068848,-16.35742950439453,-18.154861450195312,-16.967361450195312,-18.266164779663086,-17.391164779663086,
test,1,5,20,The bold [wugs],The bold [wug],-16.967361450195312,-18.154861450195312,-16.35742950439453,-15.294930458068848,-16.35047149658203,-15.287971496582031,
test,0,5,20,The gentle [wug],The gentle [wugs],-15.829253196716309,-16.204254150390625,-20.142045974731445,-15.954545974731445,-19.451929092407227,-16.264429092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-15.954545974731445,-20.142045974731445,-16.204254150390625,-15.829253196716309,-16.5493106842041,-16.4243106842041,
test,0,5,20,The curious [wug],The curious [wugs],-11.369462013244629,-14.744462013244629,-15.31631851196289,-12.12881851196289,-15.050085067749023,-12.925085067749023,
test,1,5,20,The curious [wugs],The curious [wug],-12.12881851196289,-15.31631851196289,-14.744462013244629,-11.369462013244629,-14.406280517578125,-11.531280517578125,
test,0,5,20,The clever [wug],The clever [wugs],-10.819977760314941,-16.194976806640625,-16.36383819580078,-13.738838195800781,-15.59220027923584,-14.27970027923584,
test,1,5,20,The clever [wugs],The clever [wug],-13.738838195800781,-16.36383819580078,-16.194976806640625,-10.819977760314941,-15.703750610351562,-11.266250610351562,
test,0,5,20,The graceful [wug],The graceful [wugs],-12.445653915405273,-16.695653915405273,-18.383590698242188,-14.102340698242188,-17.577585220336914,-14.327584266662598,
test,1,5,20,The graceful [wugs],The graceful [wug],-14.102340698242188,-18.383590698242188,-16.695653915405273,-12.445653915405273,-16.174863815307617,-12.924863815307617,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-9.134991645812988,-12.322491645812988,-14.532329559326172,-13.094829559326172,-14.085156440734863,-13.210156440734863,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-13.094829559326172,-14.532329559326172,-12.322491645812988,-9.134991645812988,-12.401656150817871,-9.464156150817871,
test,0,5,20,The shy [wug],The shy [wugs],-15.680618286132812,-18.274368286132812,-19.52089500427246,-15.989645004272461,-19.28011703491211,-16.59261703491211,
test,1,5,20,The shy [wugs],The shy [wug],-15.989645004272461,-19.52089500427246,-18.274368286132812,-15.680618286132812,-17.79181671142578,-15.635566711425781,
test,0,5,20,The restless [wug],The restless [wugs],-7.03205680847168,-13.34455680847168,-12.278423309326172,-8.215923309326172,-12.016663551330566,-9.204163551330566,
test,1,5,20,The restless [wugs],The restless [wug],-8.215923309326172,-12.278423309326172,-13.34455680847168,-7.03205680847168,-11.032726287841797,-6.970226287841797,
test,0,5,20,The bold [wug],The bold [wugs],-14.607430458068848,-15.982430458068848,-17.842361450195312,-17.217361450195312,-17.516164779663086,-17.391164779663086,
test,1,5,20,The bold [wugs],The bold [wug],-17.217361450195312,-17.842361450195312,-15.982430458068848,-14.607430458068848,-16.03797149658203,-14.975471496582031,
test,0,5,20,The sturdy [wug],The sturdy [wugs],-11.122478485107422,-15.434978485107422,-17.1689510345459,-14.981450080871582,-16.7253360748291,-15.662835121154785,
test,1,5,20,The sturdy [wugs],The sturdy [wug],-14.981450080871582,-17.1689510345459,-15.434978485107422,-11.122478485107422,-15.039653778076172,-11.664653778076172,
test,0,5,20,The graceful [wug],The graceful [wugs],-9.445653915405273,-12.695653915405273,-14.914840698242188,-13.414840698242188,-14.515084266662598,-13.577584266662598,
test,1,5,20,The graceful [wugs],The graceful [wug],-13.414840698242188,-14.914840698242188,-12.695653915405273,-9.445653915405273,-12.612363815307617,-9.737363815307617,
test,0,5,20,The clumsy [wug],The clumsy [wugs],-12.259991645812988,-15.603741645812988,-18.594829559326172,-14.719829559326172,-18.085155487060547,-15.085156440734863,
test,1,5,20,The clumsy [wugs],The clumsy [wug],-14.719829559326172,-18.594829559326172,-15.603741645812988,-12.259991645812988,-15.214156150817871,-12.651656150817871,
test,0,5,20,The gentle [wug],The gentle [wugs],-15.891753196716309,-19.485504150390625,-20.923295974731445,-17.454545974731445,-20.201929092407227,-18.076929092407227,
test,1,5,20,The gentle [wugs],The gentle [wug],-17.454545974731445,-20.923295974731445,-19.485504150390625,-15.891753196716309,-18.4555606842041,-16.2368106842041,
train,0,4,25,The sleepy bat,The sleepy bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The fuzzy frog,The fuzzy frogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The bright shark,The bright sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The small bat,The small bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The bright chick,The bright chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The nervous panda,The nervous pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The slender turtle,The slender turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The quiet turtle,The quiet turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The sleepy doe,The sleepy does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid horse,The timid horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The nervous rat,The nervous rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The fuzzy shark,The fuzzy sharks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid horse,The timid horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid dog,The timid dogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid rabbit,The timid rabbits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The bright panda,The bright pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The fuzzy turtle,The fuzzy turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The sleepy monitor,The sleepy monitors,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The calm dolphin,The calm dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The small pup,The small pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The quiet whale,The quiet whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The slender doe,The slender does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The fuzzy kitten,The fuzzy kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The bright dog,The bright dogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The slender rabbit,The slender rabbits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The fuzzy whale,The fuzzy whales,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The quiet pup,The quiet pups,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid horse,The timid horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid bat,The timid bats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The quiet dolphin,The quiet dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The slender rabbit,The slender rabbits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The sleepy dolphin,The sleepy dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The calm horse,The calm horses,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The fuzzy cow,The fuzzy cows,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The calm chick,The calm chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The small turtle,The small turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The nervous kit,The nervous kits,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The small rat,The small rats,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid turtle,The timid turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The nervous chick,The nervous chicks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The calm doe,The calm does,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The sleepy panda,The sleepy pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The quiet kitten,The quiet kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The small frog,The small frogs,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The small panda,The small pandas,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The bright cock,The bright cocks,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The nervous lion,The nervous lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The bright lion,The bright lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The slender kitten,The slender kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The bright kitten,The bright kittens,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The calm turtle,The calm turtles,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The quiet lion,The quiet lions,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The nervous dolphin,The nervous dolphins,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
train,0,4,25,The timid cow,The timid cows,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ValueError: DiffMean direction is exactly zero at L25 t4; source and base activations have identical means.
